art_sifra,agp_id,sifra,vpc,aktivan,stanje,art_naziv,kataloski,grupanaziv,proizvodjac,hash
140256,3,100009,1936.368,0,0,Laptop Lenovo ThinkPad L480 (20LSS0SC00),20LSS0SC00,Laptopi,Lenovo,189088b67dd9a998821130b34ab079b3
140257,271,104523,37.051,0,0,Ruksak Hama Cape Town 15.6,00101908,Ruksaci za laptope,Hama,f7d6abfb9fb6b1532023e59a900a7ae3
140258,3,100000,996.197,0,0,Laptop HP X2 210 G2 (2TS65EA),2TS65EA,Laptopi,HP,e643cd9103386b86f22cc688cdeaca58
140259,3,100752,3987.65,0,0,Laptop Dell Latitude 7490 (N080L749014EMEA_MOD-56),N080L749014EMEA_MOD-56,Laptopi,Dell,42469a02880edd27928b63fd4061d463
140260,3,100752,2943.034,0,0,Laptop Dell G5 15-5587 (DIG515-I7-16-256-56),DIG515-I7-16-256-56,Laptopi,Dell,5327adf87d9314bd8c4f207a6c297b10
140261,9,557022,283.932,0,0,Corsair kućište Obsidian 450D,CC-9011049-WW,Kućišta za računare,Corsair,f942d71da012f64dd8335ab90dd0de0b
140262,151,,3.419,0,0,REGISTRATOR FORTEN KUT. A4/80 PLAVI K6,000028889,Registratori i fascikle,,2dd09134f784336bbddd3702bd521e37
140263,5,100007,853.761,0,0,"Asus MB Prime X399-A, TR4, AMD X399",90MB0V80-M0EAY0,Matične ploče,Asus,1b1fc7a8273db3fcefe0898406c68f99
140264,3,100000,616.325,0,0,Laptop HP 250 G6 (3VJ21EA),3VJ21EA,Laptopi,HP,c82c7731bcb3ce36bbf52cb6d76b180e
140265,3,100000,768.291,0,0,Laptop HP 250 G6 (4LT12EA),4LT12EA,Laptopi,HP,1159b72b0b7ca2d4175abff1d7dd60c7
140266,3,100000,1708.462,0,0,Laptop HP ProBook 470 G5 (5JJ87EA),5JJ87EA,Laptopi,HP,01cfcbc1e58a9030632f68d3b948d67a
140267,60,,1358.504,0,0,Računar HP 290 G2 MT (4HS27EA) + monitori,,Brand računari,,e1008f8f70e9be4193bba2d39e9dc927
140268,308,198338,10.256,0,0,City Mobil držač za telefon mini,3863,Oprema za mobitele,CityMobil,2e14d10f1a7b8ee6cc0a782292a1657b
140269,308,198338,9.402,0,0,City Mobil držač za mobitel CY52 crni,15374,Oprema za mobitele,CityMobil,4a783ebfd6cb0a2bfc3f4510fcb06cc1
140270,308,198338,12.821,0,0,City Mobil držač za mobitel CY50 bijelo-zelena,15381,Oprema za mobitele,CityMobil,92fa91bce4702bebaed7536edd506452
140271,31,198338,11.111,0,0,City Mobil MP3 za auto FM01,18065,MP3-MP4 playeri,CityMobil,0b0573e281a09a5b9605e5563471785a
140272,90,000079,1565.983,0,0,Imtec GAME Intel Core i5 8400 + nVidia GeForce 1060 3GB DDR5,140272,IMTEC računari,IMTEC d.o.o. Sarajevo,794095827da23376b6b3647fd16b2544
140273,90,000079,2563.162,0,0,Imtec GAME Intel Core i7 8700 + nVidia GeForce 1060 6GB DDR5,140273,IMTEC računari,IMTEC d.o.o. Sarajevo,81edc37b532e183b21405d6cabb52e81
